snap,conc_mean,conc_std
609,9.986061382216102,0.019728898055599443
610,9.98614855347691,0.01964230397654101
611,9.98623483038518,0.01955668016832898
612,9.98632022211672,0.019472016063190083
613,9.986404737753197,0.01938830119908203
614,9.986488386283101,0.01930552521875498
615,9.986571176602705,0.01922367786882246
616,9.986653117517012,0.019142748998841667
617,9.986734217740674,0.0190627285604024
618,9.986814485898954,0.018983606606225154
619,9.9868939305286,0.01890537328926776
620,9.986972560078796,0.018828018861840816
621,9.98705038291202,0.018751533674731015
622,9.987127407304971,0.01867590817633337
623,9.98720364144942,0.01860113291179088
624,9.987279093453095,0.018527198522142282
625,9.987353771340542,0.018454095743478175
626,9.98742768305398,0.01838181540610369
627,9.987500836454135,0.018310348433709815
628,9.987573239321092,0.018239685842551232
629,9.987644899355109,0.018169818740631807
630,9.987715824177448,0.018100738326897018
631,9.98778602133117,0.018032435890433452
632,9.987855498281954,0.017964902809675228
633,9.987924262418879,0.017898130551616778
634,9.987992321055216,0.017832110671032627
635,9.988059681429204,0.01776683480970356
636,9.988126350704816,0.017702294695649164
637,9.98819233597253,0.0176384821423664
638,9.988257644250071,0.017575389048074715
639,9.988322282483173,0.017513007394967115
640,9.988386257546301,0.01745132924846697
641,9.988449576243392,0.017390346756490697
642,9.988512245308577,0.01733005214871659
643,9.988574271406897,0.017270437735858974
644,9.988635661135014,0.017211495908947987
645,9.988696421021901,0.017153219138614815
646,9.988756557529557,0.017095599974382557
647,9.988816077053677,0.017038631043962076
648,9.988874985924337,0.016982305052553368
649,9.988933290406667,0.016926614782151923
650,9.988990996701524,0.01687155309086043
651,9.989048110946145,0.016817112912204987
652,9.989104639214796,0.016763287254456968
653,9.989160587519423,0.016710069199959116
654,9.989215961810299,0.016657451904456833
655,9.989270767976638,0.0166054285964342
656,9.989325011847239,0.016553992576454492
657,9.989378699191098,0.016503137216505533
658,9.989431835718024,0.016452855959349488
659,9.989484427079242,0.016403142317877338
660,9.989536478867999,0.016353989874467727
661,9.98958799662015,0.016305392280350234
662,9.98963898581477,0.01625734325497308
663,9.989689451874703,0.016209836585375146
664,9.989739400167167,0.016162866125562277
665,9.989788836004307,0.016116425795887807
666,9.989837764643772,0.016070509582437397
667,9.989886191289266,0.016025111536418123
668,9.989934121091103,0.01598022577355118
669,9.989981559146765,0.015935846473469586
670,9.990028510501421,0.015891967879119038
671,9.990074980148492,0.015848584296163416
672,9.990120973030157,0.015805690092394204
673,9.990166494037899,0.015763279697143556
674,9.990211548013004,0.015721347600701853
675,9.990256139747103,0.0156798883537387
676,9.990300273982653,0.015638896566728143
677,9.990343955413461,0.01559836690937768
678,9.990387188685174,0.015558294110061032
679,9.990429978395781,0.015518672955254935
680,9.990472329096093,0.015479498288979624
681,9.990514245290226,0.015440765012243255
682,9.990555731436096,0.015402468082490043
683,9.990596791945876,0.015364602513051951
684,9.99063743118647,0.015327163372604698
685,9.99067765347998,0.015290145784626771
686,9.990717463104167,0.015253544926862924
687,9.990756864292901,0.015217356030790802
688,9.990795861236615,0.015181574381091396
689,9.990834458082745,0.015146195315123692
690,9.990872658936182,0.015111214222402154
691,9.990910467859699,0.015076626544078537
692,9.990947888874384,0.015042427772427173
693,9.990984925960076,0.015008613450333622
694,9.99102158305577,0.01497517917078747
695,9.991057864060064,0.014942120576378433
696,9.991093772831547,0.01490943335879615
697,9.991129313189218,0.014877113258333583
698,9.991164488912903,0.014845156063394028
699,9.991199303743638,0.014813557610001655
700,9.99123376138409,0.014782313781316062
701,9.991267865498926,0.014751420507149832
702,9.99130161971522,0.014720873763489772
703,9.991335027622828,0.01469066957202227
704,9.991368092774781,0.014660803999661635
705,9.991400818687657,0.014631273158082072
706,9.99143320884195,0.01460207320325361
707,9.991465266682452,0.0145732003349811
708,9.991496995618608,0.014544650796447041
709,9.991528399024876,0.014516420873757954
710,9.991559480241108,0.014488506895494004
711,9.99159024257288,0.01446090523226272
712,9.991620689291855,0.014433612296255397
713,9.991650823636133,0.014406624540807818
714,9.991680648810586,0.014379938459964096
715,9.991710167987215,0.01435355058804406
716,9.991739384305466,0.014327457499214095
717,9.99176830087258,0.014301655807061516
718,9.991796920763923,0.014276142164172632
719,9.9918252470233,0.014250913261713821
720,9.991853282663294,0.014225965829016467
721,9.991881030665578,0.014201296633165274
722,9.991908493981231,0.014176902478589819
723,9.991935675531058,0.014152780206659995
724,9.991962578205895,0.014128926695284295
725,9.991989204866924,0.014105338858512093
726,9.992015558345965,0.014082013646138872
727,9.992041641445791,0.014058948043315306
728,9.99206745694041,0.01403613907015941
729,9.992093007575384,0.014013583781372229
