317	-72.0474,71.3465,2877.88,14844

317.5	-72.0276,71.3879,2878.31,14872

318	-72.0348,71.4624,2879.94,14888

318.5	-72.062,71.7019,2885.28,14915

319	-72.1023,72.0194,2892.44,14942

319.5	-72.1493,72.1433,2895.85,14983

320	-72.1988,72.2552,2899.08,15012

320.5	-72.2485,72.3801,2902.57,15042

321	-72.2987,72.4916,2905.81,15066

321.5	-72.3494,72.4912,2906.81,15095

322	-72.3994,72.4675,2907.34,15120

322.5	-72.4447,72.4684,2908.26,15147

323	-72.4783,72.485,2909.27,15178

323.5	-72.515,72.5145,2910.59,15210

324	-72.5501,72.5469,2911.94,15228

324.5	-72.5833,72.5656,2912.98,15256

325	-72.6139,72.5755,2913.79,15290

325.5	-73.1902,72.5724,2925.25,15322

326	-73.4692,72.6004,2931.39,15351

326.5	-73.6327,72.5626,2933.91,15378

327	-73.7639,72.5739,2936.76,15412

327.5	-73.8943,72.5978,2939.84,15445

328	-74.0084,72.6134,2942.44,15477

328.5	-74.068,72.6543,2944.45,15506

329	-74.0083,72.8859,2947.89,15535

329.5	-74.0536,72.9715,2950.5,15559

330	-74.1218,72.9977,2952.39,15588

330.5	-74.2733,73.065,2956.77,15616

331	-74.3939,73.45,2966.88,15650

331.5	-74.4666,73.7368,2974.07,15672

332	-74.5146,73.8227,2976.75,15701

332.5	-74.5632,74.0306,2981.88,15730

333	-74.6241,74.1263,2985.01,15756

333.5	-74.8644,74.1771,2990.83,15783

334	-74.9979,74.1538,2993.03,15813

334.5	-75.0342,74.1711,2994.11,15839

335	-75.0709,74.2014,2995.45,15877

335.5	-75.1198,74.2385,2997.17,15895

336	-75.1721,74.2786,2999.01,15922
