snap,conc_mean,conc_std
533,7.120979742297704,2.822934778538702
534,7.121059030632153,2.822849087894571
535,7.121137505488511,2.822764276474984
536,7.121215175212919,2.8226803352580925
537,7.121292048065884,2.8225972553146357
538,7.121368132223158,2.822515027806987
539,7.121443435776611,2.8224336439882163
540,7.121517966735089,2.822353095201156
541,7.1215917330252685,2.8222733728774827
542,7.121664742492498,2.8221944685368032
543,7.121737002901626,2.822116373785754
544,7.121808521937843,2.822039080317104
545,7.121879307207483,2.8219625799088752
546,7.121949366238844,2.821886864423465
547,7.122018706482976,2.821811925806779
548,7.122087335314491,2.8217377560873778
549,7.122155260032327,2.821664347375624
550,7.122222487860542,2.8215916918628463
551,7.122289025949076,2.8215197818205064
552,7.1223548813745055,2.821448609599377
553,7.122420061140807,2.821378167628727
554,7.122484572180094,2.821308448415518
555,7.122548421353356,2.821239444543604
556,7.122611615451192,2.8211711486729447
557,7.122674161194527,2.821103553538822
558,7.122736065235331,2.82103665195107
559,7.122797334157326,2.8209704367933055
560,7.122857974476683,2.8209049010221743
561,7.122917992642723,2.8208400376666014
562,7.12297739503859,2.8207758398270464
563,7.123036187981946,2.820712300674772
564,7.1230943777256295,2.820649413451117
565,7.123151970458323,2.8205871714667747
566,7.123208972305217,2.820525568101084
567,7.123265389328663,2.8204645968013238
568,7.123321227528804,2.820404251082014
569,7.123376492844232,2.8203445245242293
570,7.123431191152599,2.820285410774912
571,7.123485328271263,2.820226903546197
572,7.123538909957893,2.820168996614745
573,7.123591941911084,2.820111683821078
574,7.123644429770963,2.820054959068924
575,7.1236963791197985,2.8199988163245693
576,7.123747795482571,2.819943249616215
577,7.12379868432759,2.8198882530333442
578,7.123849051067056,2.8198338207260885
579,7.123898901057637,2.8197799469046116
580,7.123948239601047,2.819726625838487
581,7.123997071944607,2.8196738518560927
582,7.124045403281793,2.8196216193440056
583,7.124093238752807,2.8195699227464055
584,7.124140583445108,2.8195187565644817
585,7.124187442393959,2.8194681153558507
586,7.124233820582964,2.819417993733975
587,7.124279722944593,2.819368386367591
588,7.124325154360713,2.8193192879801408
589,7.1243701196631015,2.819270693349212
590,7.124414623633965,2.819222597305982
591,7.124458671006445,2.819174994734665
592,7.1245022664651225,2.819127880571972
593,7.1245454146465095,2.819081249806571
594,7.124588120139559,2.8190350974785496
595,7.1246303874861345,2.818989418678894
596,7.124672221181505,2.8189442085489613
597,7.124713625674815,2.8188994622799646
598,7.1247546053695645,2.818855175112461
599,7.124795164624074,2.818811342335847
600,7.124835307751949,2.8187679592878534
601,7.12487503902254,2.8187250213540533
602,7.1249143626613884,2.8186825239673685
603,7.124953282850688,2.818640462607584
604,7.124991803729727,2.8185988328008693
605,7.125029929395317,2.8185576301192983
606,7.125067663902245,2.8185168501803815
607,7.125105011263689,2.8184764886466
608,7.125141975451664,2.8184365412249393
609,7.12517856039742,2.8183970036664396
610,7.125214769991884,2.818357871765738
611,7.125250608086056,2.8183191413606234
612,7.125286078491431,2.818280808331594
613,7.125321184980396,2.8182428686014167
614,7.125355931286632,2.818205318134698
615,7.1253903211055185,2.8181681529374485
616,7.125424358094515,2.818131369056663
617,7.125458045873564,2.8180949625798983
618,7.125491388025463,2.818058929634856
619,7.125524388096251,2.81802326638897
620,7.125557049595587,2.8179879690490024
621,7.125589375997124,2.817953033860636
622,7.1256213707388705,2.817918457108077
623,7.125653037223565,2.817884235113658
624,7.125684378819035,2.81785036423745
625,7.125715398858557,2.81781684087687
626,7.125746100641203,2.817783661466304
627,7.125776487432204,2.817750822476721
628,7.1258065624632865,2.8177183204153033
629,7.12583632893302,2.8176861518250713
630,7.125865790007161,2.817654313284518
631,7.125894948818982,2.817622801407242
632,7.1259238084696115,2.817591612841591
633,7.125952372028362,2.8175607442703026
634,7.125980642533051,2.817530192410152
635,7.126008622990335,2.8174999540116024
636,7.126036316376019,2.817470025858462
637,7.126063725635379,2.8174404047675368
638,7.126090853683468,2.8174110875882965
