metric,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,source_column,simulated_uM,analytical_uM,absolute_error_uM,relative_error_percent
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.3,mean over all voxels,9.860634400340423,9.792527736908596,0.06810666343182703,0.6954962524653275
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.4,mean over all voxels,9.859926996447653,9.791668426633375,0.06825856981427769,0.6971086728040558
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.5,mean over all voxels,9.859293748725863,9.790893054932562,0.0684006937933006,0.6986154726594727
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.6,mean over all voxels,9.858726920861983,9.790193426071449,0.06853349479053428,0.7000218668614702
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.7,mean over all voxels,9.858219571321753,9.789562143445508,0.06865742787624463,0.7013329796594983
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.8,mean over all voxels,9.857765475766161,9.788992532006223,0.0687729437599387,0.7025538484688567
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.9,mean over all voxels,9.857359055678844,9.788478568108,0.0688804875708442,0.7036894149747115
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.0,mean over all voxels,9.856995313186859,9.788014816101969,0.0689804970848904,0.7047445103108412
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.1,mean over all voxels,9.856669771851662,9.787596371049885,0.06907340080177704,0.7057238384501112
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.2,mean over all voxels,9.856378423090913,9.787218806984594,0.06915961610631882,0.7066319602149228
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.3,mean over all voxels,9.856117677832993,9.786878130190564,0.06923954764242879,0.7074732792353735
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.4,mean over all voxels,9.855884322984677,9.78657073702476,0.06931358595991632,0.7082520304858954
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.5,mean over all voxels,9.855675482293707,9.78629337584273,0.06938210645097698,0.7089722715879878
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.6,mean over all voxels,9.855488581203268,9.786043112632328,0.06944546857094025,0.7096378768380498
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.7,mean over all voxels,9.855321315318442,9.785817299998163,0.06950401532027861,0.7102525337387166
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.8,mean over all voxels,9.855171622131712,9.785613549170487,0.06955807296122529,0.710819741774103
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,4.9,mean over all voxels,9.855037655682771,9.785429704745448,0.06960795093732308,0.7113428131170026
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.0,mean over all voxels,9.854917763856426,9.78526382189051,0.06965394196591568,0.7118248749726459
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.1,mean over all voxels,9.854810468049356,9.785114145775504,0.06969632227385247,0.7122688732654411
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.2,mean over all voxels,9.854714444962266,9.784979093011822,0.06973535195044356,0.7126775774129833
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.3,mean over all voxels,9.854628510297701,9.784857234904264,0.0697712753934372,0.7130535859486135
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.4,mean over all voxels,9.854551604165763,9.784747282338785,0.06980432182697882,0.7133993327857717
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.5,mean over all voxels,9.854482778019886,9.78464807214618,0.06983470587370633,0.7137170939494881
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.6,mean over all voxels,9.85442118296299,9.784558554797695,0.06986262816529631,0.7140089946218406
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.7,mean over all voxels,9.854366059280803,9.784477783303014,0.0698882759777888,0.7142770163682268
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.8,mean over all voxels,9.854316727073881,9.784404903192167,0.06991182388171424,0.7145230044486964
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,5.9,mean over all voxels,9.854272577873193,9.784339143476755,0.06993343439643773,0.7147486751117221
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.0,mean over all voxels,9.854233067136198,9.784279808493645,0.06995325864255264,0.7149556228126964
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.1,mean over all voxels,9.85419770753103,9.78422627054602,0.06997143698501063,0.7151453272871396
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.2,mean over all voxels,9.854166062926085,9.784177963262941,0.0699880996631439,0.7153191604438423
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.3,mean over all voxels,9.854137743010936,9.784134375607966,0.07000336740297008,0.7154783930348485
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.4,mean over all voxels,9.854112398482354,9.784095046472848,0.07001735200950598,0.7156242010828292
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.5,mean over all voxels,9.854089716736013,9.784059559799667,0.07003015693634573,0.7157576720411913
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.6,mean over all voxels,9.854069418010841,9.784027540179414,0.0700418778314269,0.715879810679095
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.7,mean over all voxels,9.854051251938428,9.78399864888059,0.070052603057837,0.7159915446825198
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.8,mean over all voxels,9.854034994454915,9.783972580265711,0.07006241418920389,0.7160937299693572
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,6.9,mean over all voxels,9.854020445037381,9.783949058558242,0.07007138647913891,0.7161871557154713
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.0,mean over all voxels,9.854007424230552,9.783927834924922,0.07007958930562985,0.7162725491031549
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.1,mean over all voxels,9.853995771433354,9.783908684843585,0.07008708658976914,0.7163505797876284
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.2,mean over all voxels,9.853985342918017,9.783891405727971,0.07009393719004642,0.7164218640960179
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.3,mean over all voxels,9.853976010057323,9.783875814784425,0.07010019527289835,0.7164869689675524
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.4,mean over all voxels,9.853967657738075,9.783861747078266,0.07010591065980876,0.7165464156394518
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.5,mean over all voxels,9.853960182941268,9.783849053789021,0.07011112915224693,0.7166006830930693
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.6,mean over all voxels,9.853953493471439,9.78383760063598,0.07011589283545838,0.7166502112719106
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.7,mean over all voxels,9.853947506819488,9.783827266457623,0.07012024036186482,0.7166954040803796
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.8,mean over all voxels,9.853942149145007,9.783817941929955,0.07012420721505208,0.7167366321742837
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,7.9,mean over all voxels,9.853937354365526,9.783809528410009,0.0701278259555167,0.7167742355560078
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.0,mean over all voxels,9.853933063341403,9.783801936892141,0.07013112644926167,0.7168085259863618
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.1,mean over all voxels,9.853929223146432,9.783795087066675,0.07013413607975671,0.7168397892190929
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.2,mean over all voxels,9.853925786414996,9.783788906470132,0.0701368799448634,0.7168682870751746
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.3,mean over all voxels,9.853922710757878,9.783783329718771,0.07013938103910711,0.7168942593613551
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.4,mean over all voxels,9.853919958239409,9.783778297816804,0.07014166042260506,0.7169179256469536
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.5,mean over all voxels,9.853917494909581,9.783773757532387,0.07014373737719382,0.7169394869049497
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.6,mean over all voxels,9.853915290385272,9.783769660834409,0.07014562955086312,0.7169591270291695
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.7,mean over all voxels,9.853913317475522,9.78376596438442,0.07014735309110165,0.7169770142341627
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.8,mean over all voxels,9.853911551846137,9.783762629078124,0.07014892276801277,0.7169933023469373
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,8.9,mean over all voxels,9.853909971719565,9.783759619631725,0.0701503520878397,0.717008131997424
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.0,mean over all voxels,9.85390855760627,9.783756904208674,0.07015165339759477,0.7170216317150896
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.1,mean over all voxels,9.853907292064344,9.783754454082858,0.0701528379814853,0.7170339189390615
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.2,mean over all voxels,9.853906159484401,9.783752243334662,0.07015391614973865,0.7170451009481779
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.3,mean over all voxels,9.85390514589701,9.783750248576895,0.07015489732011382,0.7170552757141185
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.4,mean over all voxels,9.853904238800425,9.783748448707247,0.07015579009317818,0.7170645326888802
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.5,mean over all voxels,9.853903427006372,9.783746824685121,0.07015660232125143,0.7170729535257505
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.6,mean over all voxels,9.85390270050206,9.7837453593302,0.07015734117185879,0.7170806127425805
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.7,mean over all voxels,9.853902050326662,9.783744037140655,0.07015801318600623,0.7170875783307005
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.8,mean over all voxels,9.853901468460817,9.783742844129216,0.0701586243316008,0.7170939123129124
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,9.9,mean over all voxels,9.8539009477277,9.783741767675178,0.07015918005252253,0.717099671255876
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,10.0,mean over all voxels,9.853900481704503,9.78374079639085,0.07015968531365324,0.7171049067401155
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.0,mean over all voxels,10.0,10.0,0.0,0.0
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.1,mean over all voxels,9.992737558881736,9.986105329945053,0.006632228936682694,0.0664145702208329
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.2,mean over all voxels,9.986393674532861,9.972220687405175,0.014172987127686554,0.14212468387895696
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.3,mean over all voxels,9.980207648659134,9.958393330312607,0.021814318346526917,0.21905459669006805
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.4,mean over all voxels,9.974158122683745,9.944769333256483,0.029388789427262196,0.29552007133018776
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.5,mean over all voxels,9.968294528938745,9.931543039822706,0.03675148911603898,0.3700481281576871
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.6,mean over all voxels,9.961923965236293,9.918893459802515,0.04303050543377829,0.4338236478510883
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.7,mean over all voxels,9.95582659216695,9.90695193631634,0.04887465585061079,0.4933369634251365
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.8,mean over all voxels,9.950091989762505,9.895797141087609,0.0542948486748962,0.548665740625003
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,0.9,mean over all voxels,9.94473945216107,9.885462888812414,0.05927656334865539,0.5996336642540019
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.0,mean over all voxels,9.93977885346229,9.875949383531204,0.06382946993108618,0.6463122425224863
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.1,mean over all voxels,9.93520981899701,9.867233712533773,0.06797610646323626,0.6889074328592234
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.2,mean over all voxels,9.931022877514065,9.859278254223913,0.07174462329015263,0.7276863624314062
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.3,mean over all voxels,9.927201710975703,9.852036906668893,0.0751648043068105,0.7629366903399546
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.4,mean over all voxels,9.923725510701313,9.845459476334334,0.07826603436697965,0.7949454726324231
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.5,mean over all voxels,9.920570967980538,9.839494651317585,0.08107631666295312,0.8239886247826393
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.6,mean over all voxels,9.917713777669533,9.834091939593785,0.0836218380757483,0.8503259740644895
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.7,mean over all voxels,9.915129692905802,9.829202874718243,0.0859268181875592,0.8741992538232387
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.8,mean over all voxels,9.912795220243186,9.824781715375716,0.08801350486747062,0.8958316573052212
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,1.9,mean over all voxels,9.91068804723996,9.82078580246079,0.08990224477916975,0.9154282211983789
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.0,mean over all voxels,9.908787280076872,9.817175689404461,0.09161159067241087,0.9331766443915837
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.1,mean over all voxels,9.907073550968299,9.813915126241016,0.09315842472728342,0.9492483227024352
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.2,mean over all voxels,9.905529039171135,9.810970952671639,0.0945580864994966,0.9637994746457521
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.3,mean over all voxels,9.904137436700964,9.808312937594167,0.09582449910679713,0.976972285820047
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.4,mean over all voxels,9.902883880351984,9.805913590172077,0.09697029017990744,0.9888960298109845
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.5,mean over all voxels,9.901388180173461,9.803747958956368,0.09764022121709282,0.9959478928453281
average,dx_5um__uptake_12044__dtdiff_0p01min__volume_1000um3,5.0,12044,0.01,1000.0,100.0,2.6,mean over all voxels,9.900008215205801,9.801793429711111,0.0982147854946902,1.0020083181612705
