,x,y,z,vol,diff,timestep
25,0.0,20.0,20.0,8000.0,6022.0,4.42
26,20.0,20.0,20.0,8000.0,6022.0,4.42
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.43
1,0.0,-20.0,-20.0,8000.0,6022.0,4.43
2,20.0,-20.0,-20.0,8000.0,6022.0,4.43
3,-20.0,0.0,-20.0,8000.0,6022.0,4.43
4,0.0,0.0,-20.0,8000.0,6022.0,4.43
5,20.0,0.0,-20.0,8000.0,6022.0,4.43
6,-20.0,20.0,-20.0,8000.0,6022.0,4.43
7,0.0,20.0,-20.0,8000.0,6022.0,4.43
8,20.0,20.0,-20.0,8000.0,6022.0,4.43
9,-20.0,-20.0,0.0,8000.0,6022.0,4.43
10,0.0,-20.0,0.0,8000.0,6022.0,4.43
11,20.0,-20.0,0.0,8000.0,6022.0,4.43
12,-20.0,0.0,0.0,8000.0,6022.0,4.43
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.43
14,20.0,0.0,0.0,8000.0,6022.0,4.43
15,-20.0,20.0,0.0,8000.0,6022.0,4.43
16,0.0,20.0,0.0,8000.0,6022.0,4.43
17,20.0,20.0,0.0,8000.0,6022.0,4.43
18,-20.0,-20.0,20.0,8000.0,6022.0,4.43
19,0.0,-20.0,20.0,8000.0,6022.0,4.43
20,20.0,-20.0,20.0,8000.0,6022.0,4.43
21,-20.0,0.0,20.0,8000.0,6022.0,4.43
22,0.0,0.0,20.0,8000.0,6022.0,4.43
23,20.0,0.0,20.0,8000.0,6022.0,4.43
24,-20.0,20.0,20.0,8000.0,6022.0,4.43
25,0.0,20.0,20.0,8000.0,6022.0,4.43
26,20.0,20.0,20.0,8000.0,6022.0,4.43
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.44
1,0.0,-20.0,-20.0,8000.0,6022.0,4.44
2,20.0,-20.0,-20.0,8000.0,6022.0,4.44
3,-20.0,0.0,-20.0,8000.0,6022.0,4.44
4,0.0,0.0,-20.0,8000.0,6022.0,4.44
5,20.0,0.0,-20.0,8000.0,6022.0,4.44
6,-20.0,20.0,-20.0,8000.0,6022.0,4.44
7,0.0,20.0,-20.0,8000.0,6022.0,4.44
8,20.0,20.0,-20.0,8000.0,6022.0,4.44
9,-20.0,-20.0,0.0,8000.0,6022.0,4.44
10,0.0,-20.0,0.0,8000.0,6022.0,4.44
11,20.0,-20.0,0.0,8000.0,6022.0,4.44
12,-20.0,0.0,0.0,8000.0,6022.0,4.44
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.44
14,20.0,0.0,0.0,8000.0,6022.0,4.44
15,-20.0,20.0,0.0,8000.0,6022.0,4.44
16,0.0,20.0,0.0,8000.0,6022.0,4.44
17,20.0,20.0,0.0,8000.0,6022.0,4.44
18,-20.0,-20.0,20.0,8000.0,6022.0,4.44
19,0.0,-20.0,20.0,8000.0,6022.0,4.44
20,20.0,-20.0,20.0,8000.0,6022.0,4.44
21,-20.0,0.0,20.0,8000.0,6022.0,4.44
22,0.0,0.0,20.0,8000.0,6022.0,4.44
23,20.0,0.0,20.0,8000.0,6022.0,4.44
24,-20.0,20.0,20.0,8000.0,6022.0,4.44
25,0.0,20.0,20.0,8000.0,6022.0,4.44
26,20.0,20.0,20.0,8000.0,6022.0,4.44
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.45
1,0.0,-20.0,-20.0,8000.0,6022.0,4.45
2,20.0,-20.0,-20.0,8000.0,6022.0,4.45
3,-20.0,0.0,-20.0,8000.0,6022.0,4.45
4,0.0,0.0,-20.0,8000.0,6022.0,4.45
5,20.0,0.0,-20.0,8000.0,6022.0,4.45
6,-20.0,20.0,-20.0,8000.0,6022.0,4.45
7,0.0,20.0,-20.0,8000.0,6022.0,4.45
8,20.0,20.0,-20.0,8000.0,6022.0,4.45
9,-20.0,-20.0,0.0,8000.0,6022.0,4.45
10,0.0,-20.0,0.0,8000.0,6022.0,4.45
11,20.0,-20.0,0.0,8000.0,6022.0,4.45
12,-20.0,0.0,0.0,8000.0,6022.0,4.45
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.45
14,20.0,0.0,0.0,8000.0,6022.0,4.45
15,-20.0,20.0,0.0,8000.0,6022.0,4.45
16,0.0,20.0,0.0,8000.0,6022.0,4.45
17,20.0,20.0,0.0,8000.0,6022.0,4.45
18,-20.0,-20.0,20.0,8000.0,6022.0,4.45
19,0.0,-20.0,20.0,8000.0,6022.0,4.45
20,20.0,-20.0,20.0,8000.0,6022.0,4.45
21,-20.0,0.0,20.0,8000.0,6022.0,4.45
22,0.0,0.0,20.0,8000.0,6022.0,4.45
23,20.0,0.0,20.0,8000.0,6022.0,4.45
24,-20.0,20.0,20.0,8000.0,6022.0,4.45
25,0.0,20.0,20.0,8000.0,6022.0,4.45
26,20.0,20.0,20.0,8000.0,6022.0,4.45
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.46
1,0.0,-20.0,-20.0,8000.0,6022.0,4.46
2,20.0,-20.0,-20.0,8000.0,6022.0,4.46
3,-20.0,0.0,-20.0,8000.0,6022.0,4.46
4,0.0,0.0,-20.0,8000.0,6022.0,4.46
5,20.0,0.0,-20.0,8000.0,6022.0,4.46
6,-20.0,20.0,-20.0,8000.0,6022.0,4.46
7,0.0,20.0,-20.0,8000.0,6022.0,4.46
8,20.0,20.0,-20.0,8000.0,6022.0,4.46
9,-20.0,-20.0,0.0,8000.0,6022.0,4.46
10,0.0,-20.0,0.0,8000.0,6022.0,4.46
11,20.0,-20.0,0.0,8000.0,6022.0,4.46
12,-20.0,0.0,0.0,8000.0,6022.0,4.46
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.46
14,20.0,0.0,0.0,8000.0,6022.0,4.46
15,-20.0,20.0,0.0,8000.0,6022.0,4.46
16,0.0,20.0,0.0,8000.0,6022.0,4.46
17,20.0,20.0,0.0,8000.0,6022.0,4.46
18,-20.0,-20.0,20.0,8000.0,6022.0,4.46
19,0.0,-20.0,20.0,8000.0,6022.0,4.46
20,20.0,-20.0,20.0,8000.0,6022.0,4.46
21,-20.0,0.0,20.0,8000.0,6022.0,4.46
22,0.0,0.0,20.0,8000.0,6022.0,4.46
23,20.0,0.0,20.0,8000.0,6022.0,4.46
24,-20.0,20.0,20.0,8000.0,6022.0,4.46
25,0.0,20.0,20.0,8000.0,6022.0,4.46
26,20.0,20.0,20.0,8000.0,6022.0,4.46
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.47
1,0.0,-20.0,-20.0,8000.0,6022.0,4.47
2,20.0,-20.0,-20.0,8000.0,6022.0,4.47
3,-20.0,0.0,-20.0,8000.0,6022.0,4.47
4,0.0,0.0,-20.0,8000.0,6022.0,4.47
5,20.0,0.0,-20.0,8000.0,6022.0,4.47
6,-20.0,20.0,-20.0,8000.0,6022.0,4.47
7,0.0,20.0,-20.0,8000.0,6022.0,4.47
8,20.0,20.0,-20.0,8000.0,6022.0,4.47
9,-20.0,-20.0,0.0,8000.0,6022.0,4.47
10,0.0,-20.0,0.0,8000.0,6022.0,4.47
11,20.0,-20.0,0.0,8000.0,6022.0,4.47
12,-20.0,0.0,0.0,8000.0,6022.0,4.47
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.47
14,20.0,0.0,0.0,8000.0,6022.0,4.47
15,-20.0,20.0,0.0,8000.0,6022.0,4.47
16,0.0,20.0,0.0,8000.0,6022.0,4.47
17,20.0,20.0,0.0,8000.0,6022.0,4.47
18,-20.0,-20.0,20.0,8000.0,6022.0,4.47
19,0.0,-20.0,20.0,8000.0,6022.0,4.47
20,20.0,-20.0,20.0,8000.0,6022.0,4.47
21,-20.0,0.0,20.0,8000.0,6022.0,4.47
22,0.0,0.0,20.0,8000.0,6022.0,4.47
23,20.0,0.0,20.0,8000.0,6022.0,4.47
24,-20.0,20.0,20.0,8000.0,6022.0,4.47
25,0.0,20.0,20.0,8000.0,6022.0,4.47
26,20.0,20.0,20.0,8000.0,6022.0,4.47
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.48
1,0.0,-20.0,-20.0,8000.0,6022.0,4.48
2,20.0,-20.0,-20.0,8000.0,6022.0,4.48
3,-20.0,0.0,-20.0,8000.0,6022.0,4.48
4,0.0,0.0,-20.0,8000.0,6022.0,4.48
5,20.0,0.0,-20.0,8000.0,6022.0,4.48
6,-20.0,20.0,-20.0,8000.0,6022.0,4.48
7,0.0,20.0,-20.0,8000.0,6022.0,4.48
8,20.0,20.0,-20.0,8000.0,6022.0,4.48
9,-20.0,-20.0,0.0,8000.0,6022.0,4.48
10,0.0,-20.0,0.0,8000.0,6022.0,4.48
11,20.0,-20.0,0.0,8000.0,6022.0,4.48
12,-20.0,0.0,0.0,8000.0,6022.0,4.48
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.48
14,20.0,0.0,0.0,8000.0,6022.0,4.48
15,-20.0,20.0,0.0,8000.0,6022.0,4.48
16,0.0,20.0,0.0,8000.0,6022.0,4.48
17,20.0,20.0,0.0,8000.0,6022.0,4.48
18,-20.0,-20.0,20.0,8000.0,6022.0,4.48
19,0.0,-20.0,20.0,8000.0,6022.0,4.48
20,20.0,-20.0,20.0,8000.0,6022.0,4.48
21,-20.0,0.0,20.0,8000.0,6022.0,4.48
22,0.0,0.0,20.0,8000.0,6022.0,4.48
23,20.0,0.0,20.0,8000.0,6022.0,4.48
24,-20.0,20.0,20.0,8000.0,6022.0,4.48
25,0.0,20.0,20.0,8000.0,6022.0,4.48
26,20.0,20.0,20.0,8000.0,6022.0,4.48
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.49
1,0.0,-20.0,-20.0,8000.0,6022.0,4.49
2,20.0,-20.0,-20.0,8000.0,6022.0,4.49
3,-20.0,0.0,-20.0,8000.0,6022.0,4.49
4,0.0,0.0,-20.0,8000.0,6022.0,4.49
5,20.0,0.0,-20.0,8000.0,6022.0,4.49
6,-20.0,20.0,-20.0,8000.0,6022.0,4.49
7,0.0,20.0,-20.0,8000.0,6022.0,4.49
8,20.0,20.0,-20.0,8000.0,6022.0,4.49
9,-20.0,-20.0,0.0,8000.0,6022.0,4.49
10,0.0,-20.0,0.0,8000.0,6022.0,4.49
11,20.0,-20.0,0.0,8000.0,6022.0,4.49
12,-20.0,0.0,0.0,8000.0,6022.0,4.49
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.49
14,20.0,0.0,0.0,8000.0,6022.0,4.49
15,-20.0,20.0,0.0,8000.0,6022.0,4.49
16,0.0,20.0,0.0,8000.0,6022.0,4.49
17,20.0,20.0,0.0,8000.0,6022.0,4.49
18,-20.0,-20.0,20.0,8000.0,6022.0,4.49
19,0.0,-20.0,20.0,8000.0,6022.0,4.49
20,20.0,-20.0,20.0,8000.0,6022.0,4.49
21,-20.0,0.0,20.0,8000.0,6022.0,4.49
22,0.0,0.0,20.0,8000.0,6022.0,4.49
23,20.0,0.0,20.0,8000.0,6022.0,4.49
24,-20.0,20.0,20.0,8000.0,6022.0,4.49
25,0.0,20.0,20.0,8000.0,6022.0,4.49
26,20.0,20.0,20.0,8000.0,6022.0,4.49
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.5
1,0.0,-20.0,-20.0,8000.0,6022.0,4.5
2,20.0,-20.0,-20.0,8000.0,6022.0,4.5
3,-20.0,0.0,-20.0,8000.0,6022.0,4.5
4,0.0,0.0,-20.0,8000.0,6022.0,4.5
5,20.0,0.0,-20.0,8000.0,6022.0,4.5
6,-20.0,20.0,-20.0,8000.0,6022.0,4.5
7,0.0,20.0,-20.0,8000.0,6022.0,4.5
8,20.0,20.0,-20.0,8000.0,6022.0,4.5
9,-20.0,-20.0,0.0,8000.0,6022.0,4.5
10,0.0,-20.0,0.0,8000.0,6022.0,4.5
11,20.0,-20.0,0.0,8000.0,6022.0,4.5
12,-20.0,0.0,0.0,8000.0,6022.0,4.5
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.5
14,20.0,0.0,0.0,8000.0,6022.0,4.5
15,-20.0,20.0,0.0,8000.0,6022.0,4.5
16,0.0,20.0,0.0,8000.0,6022.0,4.5
17,20.0,20.0,0.0,8000.0,6022.0,4.5
18,-20.0,-20.0,20.0,8000.0,6022.0,4.5
19,0.0,-20.0,20.0,8000.0,6022.0,4.5
20,20.0,-20.0,20.0,8000.0,6022.0,4.5
21,-20.0,0.0,20.0,8000.0,6022.0,4.5
22,0.0,0.0,20.0,8000.0,6022.0,4.5
23,20.0,0.0,20.0,8000.0,6022.0,4.5
24,-20.0,20.0,20.0,8000.0,6022.0,4.5
25,0.0,20.0,20.0,8000.0,6022.0,4.5
26,20.0,20.0,20.0,8000.0,6022.0,4.5
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.51
1,0.0,-20.0,-20.0,8000.0,6022.0,4.51
2,20.0,-20.0,-20.0,8000.0,6022.0,4.51
3,-20.0,0.0,-20.0,8000.0,6022.0,4.51
4,0.0,0.0,-20.0,8000.0,6022.0,4.51
5,20.0,0.0,-20.0,8000.0,6022.0,4.51
6,-20.0,20.0,-20.0,8000.0,6022.0,4.51
7,0.0,20.0,-20.0,8000.0,6022.0,4.51
8,20.0,20.0,-20.0,8000.0,6022.0,4.51
9,-20.0,-20.0,0.0,8000.0,6022.0,4.51
10,0.0,-20.0,0.0,8000.0,6022.0,4.51
11,20.0,-20.0,0.0,8000.0,6022.0,4.51
12,-20.0,0.0,0.0,8000.0,6022.0,4.51
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.51
14,20.0,0.0,0.0,8000.0,6022.0,4.51
15,-20.0,20.0,0.0,8000.0,6022.0,4.51
16,0.0,20.0,0.0,8000.0,6022.0,4.51
17,20.0,20.0,0.0,8000.0,6022.0,4.51
18,-20.0,-20.0,20.0,8000.0,6022.0,4.51
19,0.0,-20.0,20.0,8000.0,6022.0,4.51
20,20.0,-20.0,20.0,8000.0,6022.0,4.51
21,-20.0,0.0,20.0,8000.0,6022.0,4.51
22,0.0,0.0,20.0,8000.0,6022.0,4.51
23,20.0,0.0,20.0,8000.0,6022.0,4.51
24,-20.0,20.0,20.0,8000.0,6022.0,4.51
25,0.0,20.0,20.0,8000.0,6022.0,4.51
26,20.0,20.0,20.0,8000.0,6022.0,4.51
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.5200000000000005
1,0.0,-20.0,-20.0,8000.0,6022.0,4.5200000000000005
2,20.0,-20.0,-20.0,8000.0,6022.0,4.5200000000000005
3,-20.0,0.0,-20.0,8000.0,6022.0,4.5200000000000005
4,0.0,0.0,-20.0,8000.0,6022.0,4.5200000000000005
5,20.0,0.0,-20.0,8000.0,6022.0,4.5200000000000005
6,-20.0,20.0,-20.0,8000.0,6022.0,4.5200000000000005
7,0.0,20.0,-20.0,8000.0,6022.0,4.5200000000000005
8,20.0,20.0,-20.0,8000.0,6022.0,4.5200000000000005
9,-20.0,-20.0,0.0,8000.0,6022.0,4.5200000000000005
10,0.0,-20.0,0.0,8000.0,6022.0,4.5200000000000005
11,20.0,-20.0,0.0,8000.0,6022.0,4.5200000000000005
12,-20.0,0.0,0.0,8000.0,6022.0,4.5200000000000005
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.5200000000000005
14,20.0,0.0,0.0,8000.0,6022.0,4.5200000000000005
15,-20.0,20.0,0.0,8000.0,6022.0,4.5200000000000005
16,0.0,20.0,0.0,8000.0,6022.0,4.5200000000000005
17,20.0,20.0,0.0,8000.0,6022.0,4.5200000000000005
18,-20.0,-20.0,20.0,8000.0,6022.0,4.5200000000000005
19,0.0,-20.0,20.0,8000.0,6022.0,4.5200000000000005
20,20.0,-20.0,20.0,8000.0,6022.0,4.5200000000000005
21,-20.0,0.0,20.0,8000.0,6022.0,4.5200000000000005
22,0.0,0.0,20.0,8000.0,6022.0,4.5200000000000005
23,20.0,0.0,20.0,8000.0,6022.0,4.5200000000000005
24,-20.0,20.0,20.0,8000.0,6022.0,4.5200000000000005
25,0.0,20.0,20.0,8000.0,6022.0,4.5200000000000005
26,20.0,20.0,20.0,8000.0,6022.0,4.5200000000000005
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.53
1,0.0,-20.0,-20.0,8000.0,6022.0,4.53
2,20.0,-20.0,-20.0,8000.0,6022.0,4.53
3,-20.0,0.0,-20.0,8000.0,6022.0,4.53
4,0.0,0.0,-20.0,8000.0,6022.0,4.53
5,20.0,0.0,-20.0,8000.0,6022.0,4.53
6,-20.0,20.0,-20.0,8000.0,6022.0,4.53
7,0.0,20.0,-20.0,8000.0,6022.0,4.53
8,20.0,20.0,-20.0,8000.0,6022.0,4.53
9,-20.0,-20.0,0.0,8000.0,6022.0,4.53
10,0.0,-20.0,0.0,8000.0,6022.0,4.53
11,20.0,-20.0,0.0,8000.0,6022.0,4.53
12,-20.0,0.0,0.0,8000.0,6022.0,4.53
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.53
14,20.0,0.0,0.0,8000.0,6022.0,4.53
15,-20.0,20.0,0.0,8000.0,6022.0,4.53
16,0.0,20.0,0.0,8000.0,6022.0,4.53
17,20.0,20.0,0.0,8000.0,6022.0,4.53
18,-20.0,-20.0,20.0,8000.0,6022.0,4.53
19,0.0,-20.0,20.0,8000.0,6022.0,4.53
20,20.0,-20.0,20.0,8000.0,6022.0,4.53
21,-20.0,0.0,20.0,8000.0,6022.0,4.53
22,0.0,0.0,20.0,8000.0,6022.0,4.53
23,20.0,0.0,20.0,8000.0,6022.0,4.53
24,-20.0,20.0,20.0,8000.0,6022.0,4.53
25,0.0,20.0,20.0,8000.0,6022.0,4.53
26,20.0,20.0,20.0,8000.0,6022.0,4.53
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.54
1,0.0,-20.0,-20.0,8000.0,6022.0,4.54
2,20.0,-20.0,-20.0,8000.0,6022.0,4.54
3,-20.0,0.0,-20.0,8000.0,6022.0,4.54
4,0.0,0.0,-20.0,8000.0,6022.0,4.54
5,20.0,0.0,-20.0,8000.0,6022.0,4.54
6,-20.0,20.0,-20.0,8000.0,6022.0,4.54
7,0.0,20.0,-20.0,8000.0,6022.0,4.54
8,20.0,20.0,-20.0,8000.0,6022.0,4.54
9,-20.0,-20.0,0.0,8000.0,6022.0,4.54
10,0.0,-20.0,0.0,8000.0,6022.0,4.54
11,20.0,-20.0,0.0,8000.0,6022.0,4.54
12,-20.0,0.0,0.0,8000.0,6022.0,4.54
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.54
14,20.0,0.0,0.0,8000.0,6022.0,4.54
15,-20.0,20.0,0.0,8000.0,6022.0,4.54
16,0.0,20.0,0.0,8000.0,6022.0,4.54
17,20.0,20.0,0.0,8000.0,6022.0,4.54
18,-20.0,-20.0,20.0,8000.0,6022.0,4.54
19,0.0,-20.0,20.0,8000.0,6022.0,4.54
20,20.0,-20.0,20.0,8000.0,6022.0,4.54
21,-20.0,0.0,20.0,8000.0,6022.0,4.54
22,0.0,0.0,20.0,8000.0,6022.0,4.54
23,20.0,0.0,20.0,8000.0,6022.0,4.54
24,-20.0,20.0,20.0,8000.0,6022.0,4.54
25,0.0,20.0,20.0,8000.0,6022.0,4.54
26,20.0,20.0,20.0,8000.0,6022.0,4.54
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.55
1,0.0,-20.0,-20.0,8000.0,6022.0,4.55
2,20.0,-20.0,-20.0,8000.0,6022.0,4.55
3,-20.0,0.0,-20.0,8000.0,6022.0,4.55
4,0.0,0.0,-20.0,8000.0,6022.0,4.55
5,20.0,0.0,-20.0,8000.0,6022.0,4.55
6,-20.0,20.0,-20.0,8000.0,6022.0,4.55
7,0.0,20.0,-20.0,8000.0,6022.0,4.55
8,20.0,20.0,-20.0,8000.0,6022.0,4.55
9,-20.0,-20.0,0.0,8000.0,6022.0,4.55
10,0.0,-20.0,0.0,8000.0,6022.0,4.55
11,20.0,-20.0,0.0,8000.0,6022.0,4.55
12,-20.0,0.0,0.0,8000.0,6022.0,4.55
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.55
14,20.0,0.0,0.0,8000.0,6022.0,4.55
15,-20.0,20.0,0.0,8000.0,6022.0,4.55
16,0.0,20.0,0.0,8000.0,6022.0,4.55
17,20.0,20.0,0.0,8000.0,6022.0,4.55
18,-20.0,-20.0,20.0,8000.0,6022.0,4.55
19,0.0,-20.0,20.0,8000.0,6022.0,4.55
20,20.0,-20.0,20.0,8000.0,6022.0,4.55
21,-20.0,0.0,20.0,8000.0,6022.0,4.55
22,0.0,0.0,20.0,8000.0,6022.0,4.55
23,20.0,0.0,20.0,8000.0,6022.0,4.55
24,-20.0,20.0,20.0,8000.0,6022.0,4.55
25,0.0,20.0,20.0,8000.0,6022.0,4.55
26,20.0,20.0,20.0,8000.0,6022.0,4.55
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.5600000000000005
1,0.0,-20.0,-20.0,8000.0,6022.0,4.5600000000000005
2,20.0,-20.0,-20.0,8000.0,6022.0,4.5600000000000005
3,-20.0,0.0,-20.0,8000.0,6022.0,4.5600000000000005
4,0.0,0.0,-20.0,8000.0,6022.0,4.5600000000000005
5,20.0,0.0,-20.0,8000.0,6022.0,4.5600000000000005
6,-20.0,20.0,-20.0,8000.0,6022.0,4.5600000000000005
7,0.0,20.0,-20.0,8000.0,6022.0,4.5600000000000005
8,20.0,20.0,-20.0,8000.0,6022.0,4.5600000000000005
9,-20.0,-20.0,0.0,8000.0,6022.0,4.5600000000000005
10,0.0,-20.0,0.0,8000.0,6022.0,4.5600000000000005
11,20.0,-20.0,0.0,8000.0,6022.0,4.5600000000000005
12,-20.0,0.0,0.0,8000.0,6022.0,4.5600000000000005
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.5600000000000005
14,20.0,0.0,0.0,8000.0,6022.0,4.5600000000000005
15,-20.0,20.0,0.0,8000.0,6022.0,4.5600000000000005
16,0.0,20.0,0.0,8000.0,6022.0,4.5600000000000005
17,20.0,20.0,0.0,8000.0,6022.0,4.5600000000000005
18,-20.0,-20.0,20.0,8000.0,6022.0,4.5600000000000005
19,0.0,-20.0,20.0,8000.0,6022.0,4.5600000000000005
20,20.0,-20.0,20.0,8000.0,6022.0,4.5600000000000005
21,-20.0,0.0,20.0,8000.0,6022.0,4.5600000000000005
22,0.0,0.0,20.0,8000.0,6022.0,4.5600000000000005
23,20.0,0.0,20.0,8000.0,6022.0,4.5600000000000005
24,-20.0,20.0,20.0,8000.0,6022.0,4.5600000000000005
25,0.0,20.0,20.0,8000.0,6022.0,4.5600000000000005
26,20.0,20.0,20.0,8000.0,6022.0,4.5600000000000005
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.57
1,0.0,-20.0,-20.0,8000.0,6022.0,4.57
2,20.0,-20.0,-20.0,8000.0,6022.0,4.57
3,-20.0,0.0,-20.0,8000.0,6022.0,4.57
4,0.0,0.0,-20.0,8000.0,6022.0,4.57
5,20.0,0.0,-20.0,8000.0,6022.0,4.57
6,-20.0,20.0,-20.0,8000.0,6022.0,4.57
7,0.0,20.0,-20.0,8000.0,6022.0,4.57
8,20.0,20.0,-20.0,8000.0,6022.0,4.57
9,-20.0,-20.0,0.0,8000.0,6022.0,4.57
10,0.0,-20.0,0.0,8000.0,6022.0,4.57
11,20.0,-20.0,0.0,8000.0,6022.0,4.57
12,-20.0,0.0,0.0,8000.0,6022.0,4.57
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.57
14,20.0,0.0,0.0,8000.0,6022.0,4.57
15,-20.0,20.0,0.0,8000.0,6022.0,4.57
16,0.0,20.0,0.0,8000.0,6022.0,4.57
17,20.0,20.0,0.0,8000.0,6022.0,4.57
18,-20.0,-20.0,20.0,8000.0,6022.0,4.57
19,0.0,-20.0,20.0,8000.0,6022.0,4.57
20,20.0,-20.0,20.0,8000.0,6022.0,4.57
21,-20.0,0.0,20.0,8000.0,6022.0,4.57
22,0.0,0.0,20.0,8000.0,6022.0,4.57
23,20.0,0.0,20.0,8000.0,6022.0,4.57
24,-20.0,20.0,20.0,8000.0,6022.0,4.57
25,0.0,20.0,20.0,8000.0,6022.0,4.57
26,20.0,20.0,20.0,8000.0,6022.0,4.57
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.58
1,0.0,-20.0,-20.0,8000.0,6022.0,4.58
2,20.0,-20.0,-20.0,8000.0,6022.0,4.58
3,-20.0,0.0,-20.0,8000.0,6022.0,4.58
4,0.0,0.0,-20.0,8000.0,6022.0,4.58
5,20.0,0.0,-20.0,8000.0,6022.0,4.58
6,-20.0,20.0,-20.0,8000.0,6022.0,4.58
7,0.0,20.0,-20.0,8000.0,6022.0,4.58
8,20.0,20.0,-20.0,8000.0,6022.0,4.58
9,-20.0,-20.0,0.0,8000.0,6022.0,4.58
10,0.0,-20.0,0.0,8000.0,6022.0,4.58
11,20.0,-20.0,0.0,8000.0,6022.0,4.58
12,-20.0,0.0,0.0,8000.0,6022.0,4.58
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.58
14,20.0,0.0,0.0,8000.0,6022.0,4.58
15,-20.0,20.0,0.0,8000.0,6022.0,4.58
16,0.0,20.0,0.0,8000.0,6022.0,4.58
17,20.0,20.0,0.0,8000.0,6022.0,4.58
18,-20.0,-20.0,20.0,8000.0,6022.0,4.58
19,0.0,-20.0,20.0,8000.0,6022.0,4.58
20,20.0,-20.0,20.0,8000.0,6022.0,4.58
21,-20.0,0.0,20.0,8000.0,6022.0,4.58
22,0.0,0.0,20.0,8000.0,6022.0,4.58
23,20.0,0.0,20.0,8000.0,6022.0,4.58
24,-20.0,20.0,20.0,8000.0,6022.0,4.58
25,0.0,20.0,20.0,8000.0,6022.0,4.58
26,20.0,20.0,20.0,8000.0,6022.0,4.58
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.59
1,0.0,-20.0,-20.0,8000.0,6022.0,4.59
2,20.0,-20.0,-20.0,8000.0,6022.0,4.59
3,-20.0,0.0,-20.0,8000.0,6022.0,4.59
4,0.0,0.0,-20.0,8000.0,6022.0,4.59
5,20.0,0.0,-20.0,8000.0,6022.0,4.59
6,-20.0,20.0,-20.0,8000.0,6022.0,4.59
7,0.0,20.0,-20.0,8000.0,6022.0,4.59
8,20.0,20.0,-20.0,8000.0,6022.0,4.59
9,-20.0,-20.0,0.0,8000.0,6022.0,4.59
10,0.0,-20.0,0.0,8000.0,6022.0,4.59
11,20.0,-20.0,0.0,8000.0,6022.0,4.59
12,-20.0,0.0,0.0,8000.0,6022.0,4.59
13,0.0,0.0,0.0,8000.0,5664.922387663928,4.59
14,20.0,0.0,0.0,8000.0,6022.0,4.59
15,-20.0,20.0,0.0,8000.0,6022.0,4.59
16,0.0,20.0,0.0,8000.0,6022.0,4.59
17,20.0,20.0,0.0,8000.0,6022.0,4.59
18,-20.0,-20.0,20.0,8000.0,6022.0,4.59
19,0.0,-20.0,20.0,8000.0,6022.0,4.59
20,20.0,-20.0,20.0,8000.0,6022.0,4.59
21,-20.0,0.0,20.0,8000.0,6022.0,4.59
22,0.0,0.0,20.0,8000.0,6022.0,4.59
23,20.0,0.0,20.0,8000.0,6022.0,4.59
24,-20.0,20.0,20.0,8000.0,6022.0,4.59
25,0.0,20.0,20.0,8000.0,6022.0,4.59
26,20.0,20.0,20.0,8000.0,6022.0,4.59
0,-20.0,-20.0,-20.0,8000.0,6022.0,4.6000000000000005
1,0.0,-20.0,-20.0,8000.0,6022.0,4.6000000000000005
2,20.0,-20.0,-20.0,8000.0,6022.0,4.6000000000000005
3,-20.0,0.0,-20.0,8000.0,6022.0,4.6000000000000005
4,0.0,0.0,-20.0,8000.0,6022.0,4.6000000000000005
5,20.0,0.0,-20.0,8000.0,6022.0,4.6000000000000005
6,-20.0,20.0,-20.0,8000.0,6022.0,4.6000000000000005
7,0.0,20.0,-20.0,8000.0,6022.0,4.6000000000000005
