time_min,distance_um,radius_sum_um,overlap_um
79.0,8.877068978558006,10.000007794777245,1.1229388162192393
79.1,8.87706870686928,10.000007794777245,1.1229390879079642
79.2,8.877068438091115,10.000007794777245,1.12293935668613
79.3,8.87706817219233,10.000007794777245,1.1229396225849158
79.4,8.877067909142077,10.000007794777245,1.1229398856351676
79.5,8.877067648909843,10.000007794777245,1.1229401458674015
79.6,8.87706739146544,10.000007794777245,1.1229404033118051
79.7,8.877067136778999,10.000007794777245,1.122940657998246
79.8,8.877066884820978,10.000007794777245,1.1229409099562666
79.9,8.877066635562146,10.000007794777245,1.1229411592150988
80.0,8.877066388973589,10.000007794777245,1.1229414058036564
80.1,8.8770661450267,10.000007794777245,1.1229416497505458
80.2,8.877065903693179,10.000007794777245,1.122941891084066
80.3,8.87706566494503,10.000007794777245,1.1229421298322144
80.4,8.877065428754557,10.000007794777245,1.1229423660226878
80.5,8.87706519509436,10.000007794777245,1.1229425996828848
80.6,8.877064963937334,10.000007794777245,1.1229428308399108
80.7,8.877064735256662,10.000007794777245,1.1229430595205834
80.8,8.877064509025814,10.000007794777245,1.1229432857514308
80.9,8.877064285218548,10.000007794777245,1.1229435095586968
81.0,8.8770640638089,10.000007794777245,1.1229437309683448
81.1,8.877063844771184,10.000007794777245,1.1229439500060607
81.2,8.877063628079991,10.000007794777245,1.1229441666972537
81.3,8.877063413710182,10.000007794777245,1.1229443810670627
81.4,8.87706320163689,10.000007794777245,1.122944593140355
81.5,8.877062991835512,10.000007794777245,1.122944802941733
81.6,8.87706278428171,10.000007794777245,1.1229450104955347
81.7,8.877062578951406,10.000007794777245,1.1229452158258386
81.8,8.877062375820781,10.000007794777245,1.1229454189564638
81.9,8.87706217486627,10.000007794777245,1.1229456199109755
82.0,8.877061976064558,10.000007794777245,1.1229458187126866
82.1,8.877061779392585,10.000007794777245,1.1229460153846595
82.2,8.877061584827537,10.000007794777245,1.122946209949708
82.3,8.877061392346839,10.000007794777245,1.122946402430406
82.4,8.877061201928164,10.000007794777245,1.1229465928490807
82.5,8.877061013549422,10.000007794777245,1.1229467812278227
82.6,8.87706082718876,10.000007794777245,1.1229469675884847
82.7,8.877060642824558,10.000007794777245,1.1229471519526868
82.8,8.877060460435429,10.000007794777245,1.1229473343418164
82.9,8.877060280000213,10.000007794777245,1.1229475147770316
83.0,8.87706010149798,10.000007794777245,1.122947693279265
83.1,8.877059924908021,10.000007794777245,1.1229478698692237
83.2,8.87705975020985,10.000007794777245,1.1229480445673943
83.3,8.877059577383202,10.000007794777245,1.1229482173940433
83.4,8.877059406408026,10.000007794777245,1.1229483883692186
83.5,8.87705923726449,10.000007794777245,1.1229485575127551
83.6,8.87705906993297,10.000007794777245,1.1229487248442744
83.7,8.877058904394055,10.000007794777245,1.1229488903831903
83.8,8.87705874062854,10.000007794777245,1.1229490541487053
83.9,8.877058578617428,10.000007794777245,1.1229492161598174
84.0,8.877058418341923,10.000007794777245,1.1229493764353222
84.1,8.877058259783434,10.000007794777245,1.1229495349938112
84.2,8.877058102923565,10.000007794777245,1.1229496918536803
84.3,8.87705794774412,10.000007794777245,1.1229498470331247
84.4,8.877057794227097,10.000007794777245,1.1229500005501478
84.5,8.877057642354686,10.000007794777245,1.1229501524225594
84.6,8.877057492109268,10.000007794777245,1.1229503026679772
84.7,8.877057343473414,10.000007794777245,1.122950451303831
84.8,8.877057196429883,10.000007794777245,1.1229505983473622
84.9,8.877057050961614,10.000007794777245,1.1229507438156308
85.0,8.877056907051733,10.000007794777245,1.122950887725512
85.1,8.877056764683543,10.000007794777245,1.1229510300937022
85.2,8.87705662384053,10.000007794777245,1.1229511709367141
85.3,8.877056484506356,10.000007794777245,1.1229513102708886
85.4,8.877056346664856,10.000007794777245,1.1229514481123886
85.5,8.877056210300038,10.000007794777245,1.1229515844772067
85.6,8.877056075396084,10.000007794777245,1.1229517193811613
85.7,8.877055941937343,10.000007794777245,1.1229518528399023
85.8,8.877055809908333,10.000007794777245,1.1229519848689122
85.9,8.877055679293738,10.000007794777245,1.122952115483507
86.0,8.877055550078405,10.000007794777245,1.1229522446988405
86.1,8.877055422247345,10.000007794777245,1.1229523725299
86.2,8.877055295785727,10.000007794777245,1.122952498991518
86.3,8.877055170678881,10.000007794777245,1.1229526240983638
86.4,8.877055046912293,10.000007794777245,1.122952747864952
86.5,8.877054924471606,10.000007794777245,1.1229528703056388
86.6,8.877054803342615,10.000007794777245,1.1229529914346301
86.7,8.877054683511268,10.000007794777245,1.1229531112659767
86.8,8.877054564963665,10.000007794777245,1.1229532298135805
86.9,8.877054447686051,10.000007794777245,1.1229533470911939
87.0,8.877054331664823,10.000007794777245,1.122953463112422
87.1,8.87705421688652,10.000007794777245,1.1229535778907245
87.2,8.877054103337828,10.000007794777245,1.1229536914394167
87.3,8.877053991005575,10.000007794777245,1.1229538037716704
87.4,8.877053879876726,10.000007794777245,1.1229539149005188
87.5,8.87705376993839,10.000007794777245,1.1229540248388545
87.6,8.877053661177817,10.000007794777245,1.1229541335994284
87.7,8.877053553582385,10.000007794777245,1.1229542411948596
87.8,8.877053447139614,10.000007794777245,1.1229543476376307
87.9,8.877053341837158,10.000007794777245,1.1229544529400872
88.0,8.877053237662798,10.000007794777245,1.122954557114447
88.1,8.877053134604449,10.000007794777245,1.1229546601727964
88.2,8.877053032650156,10.000007794777245,1.1229547621270886
88.3,8.877052931788091,10.000007794777245,1.122954862989154
88.4,8.877052832006555,10.000007794777245,1.1229549627706898
88.5,8.877052733293969,10.000007794777245,1.1229550614832764
88.6,8.877052635638883,10.000007794777245,1.1229551591383622
88.7,8.87705253902997,10.000007794777245,1.122955255747275
88.8,8.877052443456021,10.000007794777245,1.1229553513212238
88.9,8.877052348905947,10.000007794777245,1.1229554458712983
89.0,8.877052255368781,10.000007794777245,1.1229555394084638
89.1,8.877052162833673,10.000007794777245,1.1229556319435723
89.2,8.877052071289885,10.000007794777245,1.12295572348736
89.3,8.877051980726801,10.000007794777245,1.122955814050444
89.4,8.877051891133911,10.000007794777245,1.1229559036433336
89.5,8.877051802500825,10.000007794777245,1.1229559922764203
89.6,8.877051714817258,10.000007794777245,1.1229560799599874
89.7,8.877051628073039,10.000007794777245,1.1229561667042063
89.8,8.877051542258103,10.000007794777245,1.1229562525191419
89.9,8.877051457362498,10.000007794777245,1.122956337414747
